order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD5184,CUST1184,37,PROD384,USA,7/9/2023,3/7/2025,3,active,10/31/2024,1071.13,1,33,Electronics,Running Shoes,Sports,Male
ORD5185,CUST1185,47,PROD385,Canada,6/22/2022,2/17/2025,2,active,2/28/2025,22.07,9,9,Home,Cricket Bat,Sports,Female
ORD5186,CUST1186,62,PROD386,Canada,8/8/2021,7/12/2025,5,active,10/14/2022,200.21,4,10,Beauty,Jacket,Clothing,Female
ORD5187,CUST1187,26,PROD387,India,5/6/2023,3/24/2025,1,cancelled,4/14/2025,678.67,2,39,Home,Tennis Racket,Sports,Female
ORD5188,CUST1188,20,PROD388,Pakistan,5/25/2021,10/10/2024,0,active,9/14/2024,689.37,2,34,Beauty,Microwave,Home,Female
ORD5189,CUST1189,40,PROD389,Germany,10/22/2022,2/26/2023,5,active,8/4/2025,180.98,6,40,Electronics,Skirt,Clothing,Male
ORD5190,CUST1190,49,PROD390,Pakistan,7/19/2021,1/2/2023,4,cancelled,6/4/2025,148.34,5,7,Electronics,Camera,Electronics,Female
ORD5191,CUST1191,33,PROD391,UK,2/15/2022,10/25/2022,4,cancelled,5/2/2022,127.83,7,9,Electronics,Bluetooth Speaker,Electronics,Male
ORD5192,CUST1192,54,PROD392,Pakistan,10/3/2021,2/14/2024,2,active,1/2/2025,187.02,8,29,Clothing,Lipstick,Beauty,Other
ORD5193,CUST1193,28,PROD393,Canada,8/14/2021,6/2/2023,5,active,5/7/2024,175.71,7,26,Home,T-Shirt,Clothing,Male
ORD5194,CUST1194,36,PROD394,Canada,5/10/2021,2/18/2022,2,cancelled,7/1/2021,39.74,9,10,Home,Conditioner,Beauty,Female
ORD5195,CUST1195,57,PROD395,India,7/19/2023,8/21/2024,0,active,1/14/2025,199.73,6,46,Electronics,Dumbbells,Sports,Male
ORD5196,CUST1196,36,PROD396,India,10/7/2020,12/19/2022,3,active,5/22/2022,30.76,9,49,Beauty,Jeans,Clothing,Male
ORD5197,CUST1197,34,PROD397,USA,10/1/2022,3/3/2023,2,active,3/20/2023,429.25,4,45,Electronics,Headphones,Electronics,Male
ORD5198,CUST1198,39,PROD398,USA,4/25/2022,3/6/2024,4,cancelled,11/20/2022,122.72,9,35,Electronics,Shirt,Clothing,Female
ORD5199,CUST1199,32,PROD399,Pakistan,10/11/2022,3/29/2023,4,active,5/5/2024,504.16,3,43,Electronics,Hoodie,Clothing,Male
ORD5200,CUST1200,69,PROD400,Germany,7/11/2021,9/19/2023,2,cancelled,9/9/2021,483.12,4,23,Sports,Shampoo,Beauty,Female
ORD5201,CUST1201,61,PROD401,India,3/29/2023,6/2/2025,0,cancelled,4/21/2023,138.92,6,47,Electronics,Shirt,Clothing,Male
ORD5202,CUST1202,68,PROD402,UK,11/6/2021,12/27/2022,4,active,4/17/2025,299.78,6,13,Home,Vacuum Cleaner,Home,Female
ORD5203,CUST1203,61,PROD403,Germany,7/22/2021,3/15/2023,4,cancelled,9/4/2022,296.68,6,6,Clothing,Dress,Clothing,Other
ORD5204,CUST1204,22,PROD404,USA,5/12/2021,10/25/2023,0,active,9/6/2024,63.16,2,13,Clothing,Bluetooth Speaker,Electronics,Female
ORD5205,CUST1205,58,PROD405,India,8/20/2021,4/22/2025,2,cancelled,1/30/2024,1484.8,1,13,Clothing,Headphones,Electronics,Male
ORD5206,CUST1206,59,PROD406,Germany,11/24/2021,12/11/2023,1,active,6/8/2024,263.02,6,26,Beauty,Yoga Mat,Sports,Female
ORD5207,CUST1207,32,PROD407,India,7/16/2023,12/3/2023,1,active,8/18/2024,1212.26,1,38,Clothing,Vacuum Cleaner,Home,Male
ORD5208,CUST1208,37,PROD408,India,9/12/2022,8/17/2023,0,active,2/18/2023,1790.4,1,33,Beauty,Shirt,Clothing,Male
ORD5209,CUST1209,30,PROD409,Pakistan,4/12/2022,9/14/2024,2,active,11/28/2022,582.62,2,6,Clothing,Sneakers,Clothing,Male
ORD5210,CUST1210,30,PROD410,UK,3/14/2022,2/14/2023,0,active,7/1/2022,181.32,2,40,Home,Moisturizer,Beauty,Female
ORD5211,CUST1211,65,PROD411,UK,3/8/2022,2/18/2023,2,paused,5/15/2025,174.87,9,34,Sports,Cricket Bat,Sports,Male
ORD5212,CUST1212,48,PROD412,Canada,4/26/2022,2/11/2024,4,cancelled,6/12/2023,462.9,3,45,Clothing,Refrigerator,Home,Female
ORD5213,CUST1213,56,PROD413,Pakistan,1/4/2021,7/26/2024,2,cancelled,4/14/2025,490.01,3,40,Sports,Headphones,Electronics,Female
ORD5214,CUST1214,29,PROD414,Germany,10/26/2022,12/14/2023,0,cancelled,1/14/2024,1068.34,1,36,Home,Chair,Home,Female
ORD5215,CUST1215,64,PROD415,India,3/8/2021,5/19/2023,4,active,5/4/2024,151.03,8,30,Beauty,Smartphone,Electronics,Male
ORD5216,CUST1216,48,PROD416,Pakistan,11/6/2022,12/24/2022,3,active,8/9/2023,152.35,8,32,Sports,Refrigerator,Home,Female
ORD5217,CUST1217,59,PROD417,Germany,4/27/2023,12/4/2023,5,active,9/5/2023,277.17,7,3,Electronics,Lipstick,Beauty,Male
ORD5218,CUST1218,36,PROD418,Canada,7/1/2022,2/28/2025,5,active,8/26/2023,90.95,1,30,Sports,Moisturizer,Beauty,Female
ORD5219,CUST1219,20,PROD419,Canada,8/20/2023,12/29/2023,4,active,6/8/2025,813.9,2,38,Sports,Cricket Bat,Sports,Female
ORD5220,CUST1220,51,PROD420,Pakistan,6/6/2022,7/12/2023,3,paused,7/28/2025,262.87,3,27,Home,Shampoo,Beauty,Female
ORD5221,CUST1221,49,PROD421,USA,10/1/2020,5/16/2025,2,active,5/7/2023,173.2,8,45,Sports,Running Shoes,Sports,Female
ORD5222,CUST1222,46,PROD422,Canada,4/26/2022,5/31/2024,1,active,5/19/2024,398.18,5,12,Sports,Perfume,Beauty,Female
ORD5223,CUST1223,25,PROD423,Pakistan,1/5/2023,10/20/2024,0,active,5/1/2023,211.82,8,32,Home,Moisturizer,Beauty,Female
ORD5224,CUST1224,19,PROD424,USA,10/27/2021,11/9/2024,1,active,10/17/2024,255.77,6,21,Beauty,Dumbbells,Sports,Female
ORD5225,CUST1225,62,PROD425,UK,2/27/2023,9/2/2024,5,active,5/8/2024,63.52,8,7,Beauty,Dumbbells,Sports,Female
ORD5226,CUST1226,52,PROD426,Germany,3/19/2021,9/12/2022,2,active,2/6/2023,317.31,5,45,Electronics,Cricket Bat,Sports,Female
ORD5227,CUST1227,52,PROD427,Germany,9/14/2021,5/26/2025,5,active,9/23/2023,436.16,2,11,Sports,Cycling Helmet,Sports,Other
ORD5228,CUST1228,47,PROD428,Germany,3/16/2022,2/19/2023,0,active,5/29/2023,366.64,4,13,Sports,Cycling Helmet,Sports,Female
ORD5229,CUST1229,46,PROD429,UK,7/25/2022,1/15/2025,2,active,8/25/2023,347.76,4,27,Beauty,Shirt,Clothing,Male
ORD5230,CUST1230,18,PROD430,India,6/21/2022,5/26/2023,1,active,11/29/2023,220.93,8,38,Home,Basketball,Sports,Female
ORD5231,CUST1231,66,PROD431,Pakistan,1/12/2023,6/1/2025,5,active,6/7/2025,1331.03,1,33,Sports,Sofa,Home,Female
ORD5232,CUST1232,54,PROD432,UK,7/14/2022,10/6/2023,4,cancelled,4/11/2024,134.4,5,30,Electronics,Chair,Home,Other
ORD5233,CUST1233,35,PROD433,India,4/7/2022,6/2/2024,1,active,11/24/2023,133.25,9,26,Electronics,Sofa,Home,Female
ORD5234,CUST1234,65,PROD434,USA,11/16/2021,1/5/2025,1,cancelled,5/15/2022,210.26,9,15,Sports,Cycling Helmet,Sports,Male
ORD5235,CUST1235,22,PROD435,Pakistan,9/22/2020,10/31/2022,0,cancelled,1/21/2022,80.21,8,47,Clothing,Vacuum Cleaner,Home,Female
ORD5236,CUST1236,60,PROD436,Pakistan,9/23/2021,7/16/2022,2,active,9/11/2023,133.84,4,11,Home,T-Shirt,Clothing,Female
ORD5237,CUST1237,57,PROD437,Germany,1/10/2023,10/7/2023,1,cancelled,7/26/2023,286.69,4,28,Electronics,Perfume,Beauty,Female
ORD5238,CUST1238,37,PROD438,Canada,11/29/2021,1/26/2023,2,active,5/28/2025,55.18,8,3,Electronics,Smartphone,Electronics,Female
ORD5239,CUST1239,50,PROD439,USA,12/27/2022,2/26/2025,5,active,2/4/2025,25.75,7,8,Clothing,Tennis Racket,Sports,Female
ORD5240,CUST1240,22,PROD440,Germany,5/21/2022,4/9/2023,5,active,5/30/2022,7.42,6,22,Electronics,Lamp,Home,Female
ORD5241,CUST1241,46,PROD441,Canada,9/16/2020,1/23/2022,0,active,10/19/2024,430.28,4,39,Sports,Jeans,Clothing,Female
ORD5242,CUST1242,59,PROD442,India,5/9/2021,5/3/2025,2,active,4/24/2023,307.95,3,40,Clothing,Bluetooth Speaker,Electronics,Male
ORD5243,CUST1243,53,PROD443,Germany,12/18/2021,7/12/2022,2,active,10/24/2023,235.7,1,5,Beauty,Lipstick,Beauty,Female
ORD5244,CUST1244,40,PROD444,USA,10/17/2022,3/28/2024,5,active,4/3/2023,174.95,8,23,Home,Cycling Helmet,Sports,Female
ORD5245,CUST1245,67,PROD445,UK,10/31/2020,7/23/2021,0,active,7/6/2025,232.39,4,40,Beauty,Conditioner,Beauty,Female
ORD5246,CUST1246,26,PROD446,Germany,1/13/2021,3/16/2024,2,active,5/3/2024,266.75,4,23,Electronics,Vacuum Cleaner,Home,Male
ORD5247,CUST1247,67,PROD447,UK,11/18/2022,3/23/2025,5,active,9/30/2023,32.82,2,39,Beauty,Gaming Console,Electronics,Female
ORD5248,CUST1248,23,PROD448,USA,8/29/2021,11/21/2021,2,paused,4/30/2022,597.36,3,11,Electronics,Conditioner,Beauty,Male
ORD5249,CUST1249,51,PROD449,India,12/18/2022,12/7/2024,1,cancelled,9/14/2024,147.45,8,18,Beauty,Conditioner,Beauty,Female
ORD5250,CUST1250,64,PROD450,India,2/21/2021,11/16/2024,2,active,1/12/2022,91.92,7,39,Electronics,Running Shoes,Sports,Female
ORD5251,CUST1251,42,PROD451,Germany,5/20/2023,11/8/2024,2,active,10/9/2023,89.68,6,39,Home,Skirt,Clothing,Female
ORD5252,CUST1252,23,PROD452,Pakistan,5/13/2021,4/17/2024,1,paused,2/2/2022,269.62,5,6,Sports,Blender,Home,Male
ORD5253,CUST1253,57,PROD453,India,2/12/2021,5/11/2021,0,active,12/10/2022,214.01,1,37,Clothing,Jeans,Clothing,Female
ORD5254,CUST1254,29,PROD454,India,9/12/2022,3/28/2025,0,active,3/5/2024,368.2,2,24,Sports,Headphones,Electronics,Male
ORD5255,CUST1255,60,PROD455,USA,2/9/2023,12/18/2023,5,paused,8/15/2024,560.24,2,40,Clothing,Cricket Bat,Sports,Female
ORD5256,CUST1256,22,PROD456,Germany,5/28/2021,9/10/2024,2,active,2/20/2023,262.89,1,44,Home,Dumbbells,Sports,Female
ORD5257,CUST1257,56,PROD457,Canada,10/18/2021,1/24/2025,2,cancelled,8/31/2023,113.52,8,14,Beauty,Football,Sports,Male
ORD5258,CUST1258,65,PROD458,India,9/2/2020,4/20/2025,2,active,8/14/2023,78.71,7,35,Beauty,Dining Table,Home,Female
ORD5259,CUST1259,40,PROD459,USA,2/18/2021,4/17/2025,0,active,10/2/2021,283.52,3,48,Home,Smartphone,Electronics,Male
ORD5260,CUST1260,34,PROD460,UK,12/14/2022,8/6/2023,1,active,2/23/2023,174.45,9,14,Clothing,Headphones,Electronics,Female
ORD5261,CUST1261,36,PROD461,UK,9/2/2022,8/1/2025,5,paused,5/28/2023,165.34,6,8,Home,Skirt,Clothing,Female
ORD5262,CUST1262,46,PROD462,India,4/3/2023,9/29/2023,1,active,5/17/2024,274.67,4,25,Home,Conditioner,Beauty,Female
ORD5263,CUST1263,65,PROD463,UK,9/2/2020,3/5/2023,5,paused,10/26/2020,73.91,5,28,Clothing,Smartwatch,Electronics,Male
ORD5264,CUST1264,31,PROD464,Pakistan,7/22/2022,5/30/2024,3,cancelled,7/20/2024,330.52,2,37,Clothing,Foundation,Beauty,Female
ORD5265,CUST1265,57,PROD465,Germany,2/27/2023,11/18/2024,3,cancelled,12/25/2023,1865.18,1,47,Electronics,Lipstick,Beauty,Female
ORD5266,CUST1266,32,PROD466,Pakistan,4/25/2023,3/7/2024,1,paused,9/15/2024,1624.53,1,16,Home,Skirt,Clothing,Male
ORD5267,CUST1267,47,PROD467,India,7/28/2022,1/19/2024,2,active,10/26/2024,222.38,3,12,Sports,Lamp,Home,Male
ORD5268,CUST1268,28,PROD468,USA,10/29/2022,3/2/2025,3,active,12/9/2023,190.6,8,1,Clothing,Jeans,Clothing,Male
ORD5269,CUST1269,58,PROD469,UK,11/30/2021,9/19/2022,3,cancelled,7/9/2025,157.4,4,45,Sports,Blender,Home,Female
ORD5270,CUST1270,27,PROD470,Germany,5/4/2021,11/14/2022,1,cancelled,11/5/2022,97.56,7,17,Electronics,Dress,Clothing,Female
ORD5271,CUST1271,52,PROD471,India,11/6/2021,3/5/2025,4,paused,9/30/2022,43.76,8,38,Sports,Skirt,Clothing,Female
ORD5272,CUST1272,28,PROD472,USA,10/31/2022,3/27/2023,3,active,5/7/2024,238.3,8,41,Clothing,Vacuum Cleaner,Home,Female
ORD5273,CUST1273,53,PROD473,Pakistan,3/28/2021,3/6/2023,1,active,8/18/2023,247.28,6,49,Sports,Moisturizer,Beauty,Female
ORD5274,CUST1274,61,PROD474,USA,8/31/2021,2/18/2022,0,active,12/29/2022,341.04,3,1,Beauty,Dining Table,Home,Female
ORD5275,CUST1275,53,PROD475,Germany,9/6/2021,4/21/2022,3,active,9/6/2022,730.44,2,46,Clothing,Moisturizer,Beauty,Female
ORD5276,CUST1276,59,PROD476,UK,5/29/2022,8/22/2024,3,cancelled,2/13/2023,14.55,8,12,Home,Headphones,Electronics,Female
ORD5277,CUST1277,33,PROD477,India,12/9/2022,5/18/2024,4,active,1/23/2025,224.89,6,30,Electronics,Dining Table,Home,Female
ORD5278,CUST1278,53,PROD478,UK,5/6/2023,4/18/2025,0,paused,9/5/2024,244.49,7,41,Sports,Bluetooth Speaker,Electronics,Female
ORD5279,CUST1279,47,PROD479,Germany,10/14/2020,9/9/2023,4,cancelled,12/22/2023,284.09,2,49,Sports,Running Shoes,Sports,Male
ORD5280,CUST1280,52,PROD480,Canada,10/20/2022,6/5/2023,5,active,7/15/2023,239.57,4,14,Clothing,Bluetooth Speaker,Electronics,Male
ORD5281,CUST1281,59,PROD481,UK,4/4/2021,8/3/2021,0,cancelled,8/16/2021,102.62,3,23,Home,Yoga Mat,Sports,Female
ORD5282,CUST1282,63,PROD482,Pakistan,5/15/2023,8/9/2025,2,active,6/12/2023,26.61,8,28,Sports,Headphones,Electronics,Male
ORD5283,CUST1283,29,PROD483,Canada,7/9/2021,10/23/2021,4,active,2/8/2024,281.71,5,28,Sports,Camera,Electronics,Male
ORD5284,CUST1284,45,PROD484,Germany,11/6/2020,8/10/2025,1,paused,1/3/2021,498.41,3,23,Clothing,Hoodie,Clothing,Male
ORD5285,CUST1285,54,PROD485,India,5/22/2021,5/29/2023,3,cancelled,10/9/2023,150.77,7,39,Clothing,Jacket,Clothing,Female
ORD5286,CUST1286,28,PROD486,UK,11/27/2021,1/7/2024,2,paused,7/13/2025,112.52,7,24,Home,Jacket,Clothing,Male
ORD5287,CUST1287,45,PROD487,UK,4/9/2022,7/29/2025,3,active,9/9/2022,194.81,9,15,Electronics,Vacuum Cleaner,Home,Female
ORD5288,CUST1288,28,PROD488,Pakistan,2/12/2022,4/7/2024,1,active,1/11/2025,209.41,5,8,Sports,Perfume,Beauty,Male
ORD5289,CUST1289,29,PROD489,USA,4/8/2021,12/23/2021,0,cancelled,12/15/2021,494.41,2,22,Electronics,Shampoo,Beauty,Other
ORD5290,CUST1290,47,PROD490,Pakistan,2/25/2023,4/5/2025,2,active,4/1/2023,187.03,5,7,Beauty,Lamp,Home,Male
ORD5291,CUST1291,41,PROD491,Germany,3/28/2023,7/28/2023,4,active,10/29/2024,314.88,4,47,Sports,Football,Sports,Female
ORD5292,CUST1292,37,PROD492,India,12/13/2021,12/16/2021,5,cancelled,7/1/2024,233.87,5,19,Clothing,Laptop,Electronics,Male
ORD5293,CUST1293,58,PROD493,UK,1/5/2023,1/16/2023,4,active,4/23/2023,171.07,6,6,Sports,Cycling Helmet,Sports,Male
ORD5294,CUST1294,38,PROD494,Canada,10/5/2020,9/8/2021,5,active,6/20/2025,155.44,5,29,Electronics,Moisturizer,Beauty,Male
ORD5295,CUST1295,68,PROD495,UK,1/15/2023,5/6/2025,0,active,7/23/2023,789.5,2,14,Beauty,Shampoo,Beauty,Male
ORD5296,CUST1296,38,PROD496,UK,6/9/2022,6/9/2025,2,active,1/25/2024,232.75,8,5,Beauty,Smartwatch,Electronics,Female
ORD5297,CUST1297,66,PROD497,Pakistan,3/8/2021,8/21/2024,5,paused,11/16/2022,1786.22,1,2,Home,Dress,Clothing,Male
ORD5298,CUST1298,42,PROD498,USA,3/1/2021,5/12/2023,3,cancelled,8/9/2023,216.99,8,15,Clothing,T-Shirt,Clothing,Female
ORD5299,CUST1299,45,PROD499,Pakistan,2/28/2021,12/31/2023,5,cancelled,4/16/2025,10.88,9,38,Electronics,Camera,Electronics,Male
ORD5300,CUST1300,19,PROD500,Canada,8/14/2023,11/2/2024,1,active,11/5/2023,1226.18,1,25,Sports,Conditioner,Beauty,Female
ORD5301,CUST1301,65,PROD501,USA,8/8/2023,3/26/2024,2,active,12/15/2024,460.02,4,7,Electronics,Sofa,Home,Female
ORD5302,CUST1302,55,PROD502,USA,7/28/2023,8/28/2023,3,paused,3/22/2025,217.3,7,21,Home,Cricket Bat,Sports,Female
ORD5303,CUST1303,45,PROD503,Germany,9/12/2022,6/28/2024,1,cancelled,8/19/2024,120.62,5,11,Electronics,Gaming Console,Electronics,Female
ORD5304,CUST1304,35,PROD504,India,10/14/2021,6/8/2023,5,active,7/15/2022,90.23,4,6,Electronics,Smartwatch,Electronics,Male
ORD5305,CUST1305,26,PROD505,Germany,7/28/2021,10/30/2022,3,active,9/21/2024,737.62,2,31,Sports,Smartwatch,Electronics,Male
ORD5306,CUST1306,56,PROD506,USA,11/13/2022,4/29/2023,4,active,8/22/2023,658.94,2,47,Electronics,Smartphone,Electronics,Female
ORD5307,CUST1307,40,PROD507,Canada,1/17/2022,6/5/2022,0,paused,8/21/2024,121.19,3,20,Clothing,Face Wash,Beauty,Male
ORD5308,CUST1308,57,PROD508,Germany,4/8/2021,12/14/2021,4,active,1/1/2024,583.41,3,49,Home,Dumbbells,Sports,Male
ORD5309,CUST1309,57,PROD509,UK,9/29/2020,10/26/2024,3,active,4/29/2023,242.39,6,20,Clothing,Cricket Bat,Sports,Female
ORD5310,CUST1310,21,PROD510,Germany,3/16/2021,1/22/2023,4,cancelled,10/16/2023,84.73,7,6,Sports,Camera,Electronics,Female
ORD5311,CUST1311,31,PROD511,Germany,9/19/2020,8/28/2021,3,paused,6/21/2024,399.32,4,25,Sports,Cricket Bat,Sports,Female
ORD5312,CUST1312,52,PROD512,UK,12/1/2020,10/27/2024,0,active,9/5/2023,96.56,7,49,Home,Microwave,Home,Female
ORD5313,CUST1313,27,PROD513,Pakistan,10/21/2021,10/29/2023,4,active,11/25/2023,211.81,6,30,Clothing,Shirt,Clothing,Other
ORD5314,CUST1314,32,PROD514,Canada,1/8/2021,2/3/2025,1,active,8/25/2024,227.67,5,15,Clothing,Smartwatch,Electronics,Male
ORD5315,CUST1315,55,PROD515,Pakistan,8/2/2021,8/28/2024,5,cancelled,12/27/2022,65.36,3,49,Clothing,Perfume,Beauty,Male
ORD5316,CUST1316,37,PROD516,Canada,3/2/2022,10/23/2023,2,cancelled,9/18/2022,51.02,6,32,Sports,Nail Polish,Beauty,Female
ORD5317,CUST1317,19,PROD517,Germany,5/8/2023,9/16/2023,4,active,8/27/2024,462.3,2,6,Sports,Blender,Home,Female
ORD5318,CUST1318,59,PROD518,USA,12/11/2022,12/9/2023,1,cancelled,4/27/2023,126.46,9,48,Sports,Perfume,Beauty,Female
ORD5319,CUST1319,67,PROD519,India,8/20/2023,7/22/2024,4,cancelled,10/27/2024,65.2,5,32,Sports,Dining Table,Home,Male
ORD5320,CUST1320,31,PROD520,Germany,3/7/2023,9/24/2023,2,paused,12/27/2024,116.64,4,46,Clothing,Cricket Bat,Sports,Female
ORD5321,CUST1321,19,PROD521,USA,4/7/2023,10/5/2024,0,active,12/1/2023,140.63,6,23,Electronics,Microwave,Home,Male
ORD5322,CUST1322,41,PROD522,India,8/27/2022,12/4/2022,5,cancelled,4/3/2025,152.53,4,49,Clothing,Bluetooth Speaker,Electronics,Female
ORD5323,CUST1323,59,PROD523,Pakistan,7/23/2022,8/19/2024,3,active,3/30/2024,285.44,7,46,Home,Dumbbells,Sports,Female
ORD5324,CUST1324,61,PROD524,India,7/27/2023,8/20/2023,5,active,1/11/2024,136.3,3,29,Beauty,Perfume,Beauty,Male
ORD5325,CUST1325,46,PROD525,Canada,9/10/2020,10/1/2024,4,cancelled,4/28/2025,556.7,2,39,Clothing,Gaming Console,Electronics,Other
ORD5326,CUST1326,19,PROD526,UK,10/11/2021,10/26/2024,2,active,9/3/2024,231.25,6,39,Electronics,Jeans,Clothing,Female
ORD5327,CUST1327,44,PROD527,Pakistan,11/2/2021,7/18/2022,4,active,4/15/2025,105.05,6,15,Sports,Shampoo,Beauty,Female
ORD5328,CUST1328,64,PROD528,Pakistan,4/22/2022,8/30/2022,1,active,8/13/2025,11.73,5,49,Home,Smartwatch,Electronics,Male
ORD5329,CUST1329,66,PROD529,India,9/12/2021,5/19/2022,0,active,9/25/2021,230.61,8,9,Electronics,Basketball,Sports,Female
ORD5330,CUST1330,60,PROD530,Germany,12/8/2021,4/8/2023,2,active,7/17/2023,188.23,8,13,Home,Tablet,Electronics,Female
ORD5331,CUST1331,36,PROD531,Canada,5/28/2022,11/16/2023,0,active,12/9/2024,28.65,6,27,Clothing,Vacuum Cleaner,Home,Female
ORD5332,CUST1332,49,PROD532,Canada,8/10/2022,12/8/2024,2,active,1/22/2024,175.42,8,2,Home,Smartwatch,Electronics,Male
ORD5333,CUST1333,45,PROD533,Pakistan,7/11/2023,2/19/2025,4,active,8/20/2023,180.09,8,25,Beauty,Foundation,Beauty,Female
ORD5334,CUST1334,54,PROD534,UK,2/8/2021,11/20/2024,4,active,5/6/2025,284.73,7,47,Home,Blender,Home,Male
ORD5335,CUST1335,22,PROD535,Germany,12/24/2021,5/15/2022,0,cancelled,7/3/2025,231.43,3,38,Sports,Basketball,Sports,Female
ORD5336,CUST1336,22,PROD536,UK,8/24/2021,1/8/2025,5,active,9/7/2023,137.29,7,2,Clothing,Cricket Bat,Sports,Female
ORD5337,CUST1337,22,PROD537,USA,7/19/2023,12/4/2024,0,paused,2/21/2025,210.01,7,9,Home,Shirt,Clothing,Female
ORD5338,CUST1338,45,PROD538,UK,6/14/2022,5/15/2024,3,paused,8/12/2025,348.76,4,16,Sports,Gaming Console,Electronics,Female
ORD5339,CUST1339,40,PROD539,UK,9/13/2022,11/10/2023,2,active,3/26/2023,219.21,4,23,Home,Laptop,Electronics,Female
ORD5340,CUST1340,21,PROD540,Canada,3/15/2023,3/27/2025,1,active,9/6/2023,104.03,7,27,Sports,Vacuum Cleaner,Home,Female
ORD5341,CUST1341,27,PROD541,Pakistan,10/8/2021,5/30/2022,2,active,6/14/2024,360.74,5,10,Beauty,Face Wash,Beauty,Male
ORD5342,CUST1342,57,PROD542,Canada,1/9/2021,2/16/2022,1,active,10/26/2022,208.01,8,44,Home,Blender,Home,Male
ORD5343,CUST1343,59,PROD543,Canada,2/16/2023,7/30/2023,5,active,6/3/2023,235.36,5,30,Beauty,Camera,Electronics,Male
ORD5344,CUST1344,21,PROD544,USA,4/14/2021,6/23/2025,0,active,7/14/2025,6.45,7,37,Clothing,Conditioner,Beauty,Male
ORD5345,CUST1345,35,PROD545,UK,12/26/2021,12/9/2022,4,active,12/30/2023,205.55,2,15,Electronics,Laptop,Electronics,Male
ORD5346,CUST1346,37,PROD546,Germany,10/14/2021,12/5/2022,2,active,12/23/2024,224.15,1,7,Home,Smartwatch,Electronics,Female
ORD5347,CUST1347,26,PROD547,Pakistan,10/12/2020,1/2/2024,1,active,4/26/2022,115.98,2,4,Clothing,Blender,Home,Female
ORD5348,CUST1348,41,PROD548,Germany,9/27/2021,8/19/2023,0,cancelled,9/21/2023,26.33,1,11,Sports,Laptop,Electronics,Male
ORD5349,CUST1349,43,PROD549,Canada,5/1/2023,11/25/2024,1,active,9/14/2023,172.3,6,8,Electronics,Basketball,Sports,Male
ORD5350,CUST1350,61,PROD550,UK,6/18/2021,1/22/2024,3,active,3/16/2025,374.37,5,36,Electronics,Blender,Home,Female
ORD5351,CUST1351,51,PROD551,Pakistan,10/28/2021,2/17/2022,0,cancelled,8/14/2025,296.71,6,2,Beauty,Jeans,Clothing,Female
ORD5352,CUST1352,57,PROD552,USA,11/18/2021,8/14/2025,4,cancelled,11/29/2024,575.92,3,14,Clothing,Skirt,Clothing,Female
ORD5353,CUST1353,34,PROD553,Germany,3/20/2021,9/9/2022,2,cancelled,4/28/2021,214.73,7,49,Electronics,Tablet,Electronics,Female
ORD5354,CUST1354,22,PROD554,UK,12/18/2022,7/10/2024,4,cancelled,8/24/2024,416.03,3,8,Beauty,Dining Table,Home,Female
ORD5355,CUST1355,50,PROD555,Pakistan,11/19/2020,11/28/2022,0,cancelled,6/24/2024,219.47,6,38,Electronics,Football,Sports,Male
ORD5356,CUST1356,66,PROD556,UK,11/3/2020,3/11/2025,0,active,4/9/2024,34.42,7,29,Electronics,Lipstick,Beauty,Female
ORD5357,CUST1357,66,PROD557,UK,8/21/2021,2/15/2023,3,active,2/26/2022,128.99,9,29,Beauty,Blender,Home,Male
ORD5358,CUST1358,47,PROD558,Canada,9/12/2020,2/14/2023,0,active,7/23/2024,148.19,8,26,Sports,Dress,Clothing,Female
ORD5359,CUST1359,39,PROD559,India,12/6/2021,5/28/2025,5,cancelled,12/21/2021,343.33,5,44,Beauty,Running Shoes,Sports,Female
ORD5360,CUST1360,48,PROD560,India,8/1/2023,7/31/2024,5,active,6/29/2024,146.28,4,36,Beauty,Sneakers,Clothing,Female
ORD5361,CUST1361,23,PROD561,India,8/5/2022,10/30/2022,1,cancelled,10/16/2023,165.06,9,48,Beauty,Sneakers,Clothing,Male
ORD5362,CUST1362,18,PROD562,Germany,6/11/2021,10/24/2021,1,active,9/26/2022,222.3,8,3,Electronics,Vacuum Cleaner,Home,Female
ORD5363,CUST1363,29,PROD563,UK,10/19/2021,10/21/2023,4,cancelled,1/22/2024,662.89,3,9,Sports,Vacuum Cleaner,Home,Female
ORD5364,CUST1364,21,PROD564,Germany,10/23/2020,1/29/2021,5,cancelled,4/11/2022,134.18,9,41,Home,Shampoo,Beauty,Female
ORD5365,CUST1365,32,PROD565,Pakistan,2/1/2021,10/15/2022,4,active,1/29/2024,57.06,4,21,Beauty,Camera,Electronics,Male
ORD5366,CUST1366,60,PROD566,India,2/22/2022,10/20/2023,3,active,1/3/2023,668.04,2,17,Electronics,Smartphone,Electronics,Female
ORD5367,CUST1367,27,PROD567,Pakistan,2/12/2021,7/23/2024,3,active,4/28/2024,348.12,4,24,Beauty,Lamp,Home,Female
ORD5368,CUST1368,66,PROD568,USA,5/6/2023,6/27/2025,3,cancelled,1/14/2024,76.13,7,7,Beauty,Skirt,Clothing,Male
ORD5369,CUST1369,27,PROD569,USA,5/9/2021,4/18/2023,4,active,1/7/2024,89.75,7,22,Clothing,Sneakers,Clothing,Female
